iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_demand,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_exc_biofuel_electricity,other_renewable_electricity,renewables_electricity,solar_electricity,wind_electricity,electricity_generation,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gdp,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,net_elec_imports_share_demand,net_elec_imports,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_elec_per_capita,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_share_elec_exc_biofuel,other_renewables_share_elec,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
JAM,Jamaica,2018,,,,,,,3.114,1.047,0.456,6.474,,,,,,,0,,,,,0,,,,4.169,0.019,0,3.625,0.605,0.177,0,3.02,0,0.019,0.544,0.046,0.302,4.169,1.785,11816.069,,,,,,1235.033,86.95,19431862176,14.512,,,,,206.125,,,,4.246,,,,,60.31,,13.05,0.544,185.359,,,,,,0,0,0,,,,,0,,72.438,,,,,1028.908,,,,0,6.474,,,,,0,0.456,,1420.391,2934853,34.678,185.359,13.05,,,,,,1.103,,,,,15.674,,7.245,,,,,102.901,
JPN,Japan,2018,-28.65,-2.696,0,,0,,-0.558,-29.321,4.475,347.581,,,,,,,28.477,-2.074,26.546,-29.366,1386.597,2211.789,10900.744,6.715,52.79,987.954,44.213,281.344,722.412,337.016,80.634,49.199,104.051,21.347,65.56,216.343,62.668,7.481,987.954,1.073,41064.023,-2.288,89.014,-108.864,4649.578,36552.662,5679.239,73.122,4.86701E+12,34.113,-1.093,22.152,-12.783,1157.082,2649.453,9096.404,,,8.162,1.691,3.859,3.353,201.581,633.904,1584.732,26.878,265.542,2087.558,16.21,10.892,79.356,568.914,4472.521,0,0,4.98,67.917,2.337,49.364,122.048,386.778,959.479,10.532,-3.071,40.316,-66.715,2105.896,817.997,16555.513,,,167.819,515.4,9.368,1.434,6.415,74.889,2.161,6.636,588.742,7766.798,127202184,5223.433,1700.781,21.898,7.194,8.555,29.991,446.867,3513.042,6.343,13.844,2.955,18.774,154.378,492.664,1213.642,0.757,9.954,0.307,1.45,16.018,58.812,125.925
JOR,Jordan,2018,,,,,,,-2.309,-2.787,0.021,0.401,,,,,,,0,,,,,0,,,,19.478,0.004,0,17.196,15.608,0.023,0,1.588,0,0.004,2.188,1.441,0.72,19.384,1.124,11833.149,,,,,,1725.62,88.714,1.04894E+11,80.52,,,,,1566.242,,,,0.117,,,,,2.285,,11.286,2.188,219.538,,,,,,0.483,0.094,0,,,,,0,,8.194,,,,,159.378,,,,0,0.401,,,,,0,0.021,,1945.158,9965322,117.921,219.538,11.286,,,,,,7.434,,,,,144.601,,3.714,,,,,72.251,
KAZ,Kazakhstan,2018,5.471,30.717,-0.955,-3.29,4.025,40.714,10.192,83.23,0.001,0.055,,,,,,,70.117,11.973,52.624,50.636,473.551,3893.196,25849.428,592.179,32324.843,98.237,0.001,71.322,90.581,18.521,10.291,0,0.738,0,0.001,11.137,0.384,0.461,101.718,1.941,49121.193,10.823,96.988,85.238,872.778,47641.728,4944.493,89.051,4.63721E+11,18.208,15.155,19.304,22.862,173.711,1011.006,9482.232,341.286,18629.564,10.117,-7.98,2.866,-2.236,25.789,561.75,1407.735,10.949,11.137,607.93,-6.897,3.012,-2.008,27.104,1479.504,-3.543,-3.481,0,,0,0,0,0,0,0.726,5.492,25.061,11.741,225.516,40.292,12310.068,1052.293,57440.752,0,0.055,12.435,0.001,0.001,0.006,0,0.001,0.329,5552.424,18319616,899.881,607.93,10.949,-6.897,3.012,-2.008,27.104,1479.504,0.378,51.586,0.039,0.119,0.351,20.961,19.165,0.453,12.744,0.106,0.108,0.958,25.164,52.275
KEN,Kenya,2018,,,,,,,9.152,8.654,1.144,2.471,,,,,,,0,,,,,0,,,,11.167,0.127,0,1.453,0,3.946,0,1.453,5.128,5.255,9.652,0.075,0.376,11.105,0.595,2008.375,,,,,,28.273,13.085,1.73506E+11,0,,,,,0,,,,35.535,,,,,76.782,,86.915,9.652,187.801,,,,,,0.555,0.062,0,,,,,0,,13.085,,,,,28.273,,,,99.781,102.252,,,,,46.179,47.323,,216.073,51392572,103.216,187.801,86.915,,,,,,0.671,,,,,1.451,,3.386,,,,,7.316,
KIR,Kiribati,2018,,,,,,,0.639,0.002,0,0,,,,,,,0,,,,,0,,,,0.03,0,0,0.025,0,0,0,0.025,0,0,0.005,0.005,0,0.03,,2765.404,,,,,,215.811,83.789,,0,,,,,0,,,,0,,,,,0,,16.211,0.005,41.755,,,,,,0,0,0,,,,,0,,83.789,,,,,215.811,,,,0,0,,,,,0,0,,257.566,115842,0.32,41.755,16.211,,,,,,16.211,,,,,41.755,,0,,,,,0,
,Kosovo,2018,,,,,,,2.167,0.557,0,,,,,,,,94.581,,,,,,,,,5.726,0,5.275,5.275,0,0.27,0,0,0,0,0.302,0.002,0.03,5.578,,,,,,,,,94.581,,0,,,,,,,,,4.846,,,,,,,5.419,0.302,,,,,,,2.585,0.148,0,,,,,,,0,,,,,,,,,,,,,,,0,0,,,,26.263,,5.419,,,,,,0.036,,,,,,,0.538,,,,,,
KWT,Kuwait,2018,,,3.719,6.043,1.297,21.867,0.067,0.305,0,0,,,,,,,0,12.271,0.481,0.24,2.2,0,531.726,,,69.663,0,0,69.579,69.579,0,0,0,0,0,0.084,0.066,0.018,69.663,1.652,110653.505,0.056,99.952,0.257,457.589,110600.601,16817.384,99.879,2.77117E+11,99.879,0.593,46.203,1.247,211.522,16817.384,51125.569,168.509,40729.061,0,,0,0,0,0,0,0.121,0.084,20.303,27.516,0.048,0.047,0.219,52.992,0,0,0,,0,0,0,0,0,0,-0.502,53.268,-1.23,243.867,0,58943.306,1707.854,412793.005,0,0,,0,0,0,0,0,0,16837.687,4137314,457.808,20.303,0.121,27.516,0.048,0.047,0.219,52.992,0.095,37.122,0.038,0.048,0.176,15.952,42.468,0.026,-0.585,0.01,0,0.044,4.351,10.525
KGZ,Kyrgyzstan,2018,,,,,,,4.958,3.44,0,0,,,,,,,6.899,,,,,167.548,,,,14.554,0,1.056,1.135,0,14.175,0,0.078,0,0,14.175,0,0,15.309,2.46,11552.311,,,,,,179.977,7.411,29601148153,0,,,,,0,,,,92.589,,,,,2248.535,,92.589,14.175,2248.535,,,,,,-5.187,-0.755,0,,,,,0,,0.512,,,,,12.429,,,,0,0,,,,,0,0,,2428.512,6304025,72.826,2248.535,92.589,,,,,,0,,,,,0,,0,,,,,0,
LAO,Laos,2018,,,,,,,4.039,4.903,0.134,6.373,,,,,,,33.761,,,,,1599.924,,,,6.551,0.045,11.298,11.298,0,22.105,0,0,0,0.045,22.167,0.017,0,33.465,2.706,17883.236,,,,,,1599.924,33.761,46666961449,0,,,,,0,,,,66.054,,,,,3130.316,,66.239,22.167,3139.096,,,,,,-410.864,-26.914,0,,,,,0,,0,,,,,0,,,,0,6.373,,,,,0,0.134,,4739.02,7061498,126.282,3139.096,66.239,,,,,,0.051,,,,,2.407,,0,,,,,0,
LVA,Latvia,2018,,,,,,,-8.979,-4.272,13.988,487.435,,,,,,146,0,20,1.289,0.093,0.558,0,289.475,,,7.63,0.94,0,3.23,3.22,2.43,0,0.01,0,0.94,3.49,0,0.12,6.72,0.924,22455.119,1.1,78.903,0.372,34.168,17717.672,1674.911,48.065,46862480822,47.917,14.642,31.673,1.752,13.716,1669.725,7112.218,,,36.161,-44.817,13.956,-4.908,6.043,1260.072,3133.783,51.935,3.49,1809.733,-36.318,20.08,-4.959,8.695,4508.956,11.927,0.91,0,,0,0,0,0,0,0.149,-6.893,45.94,-1.473,19.894,5.185,10315.979,,,0,487.435,0.812,5.416,0.019,2.345,0,13.988,1216.251,3484.644,1928461,43.304,1809.733,51.935,-36.318,20.08,-4.959,8.695,4508.956,0,187.626,0.007,0.002,0.003,0,1.641,1.786,-19.117,0.7,-0.072,0.303,62.226,157.281
LBN,Lebanon,2018,,,,,,,-5.663,-6.312,0,0,,,,,,,0,,,,,0,,,,19.995,0,0,19.565,8.883,0.345,0,10.682,0,0,0.419,0.068,0.006,19.984,1.086,15327.619,,,,,,2852.31,97.906,96800197158,44.453,,,,,1295.064,,,,1.724,,,,,50.226,,2.094,0.419,61.014,,,,,,0.055,0.011,0,,,,,0,,53.453,,,,,1557.246,,,,0,0,,,,,0,0,,2913.324,6859408,105.138,61.014,2.094,,,,,,0.34,,,,,9.913,,0.03,,,,,0.875,
LSO,Lesotho,2018,,,,,,,-1.911,-0.094,0,0,,,,,,,0,,,,,0,,,,0.94,0,0,0,0,0.539,0,0,0,0,0.54,0.001,0,0.54,0.895,2276.232,,,,,,0,0,5360395694,0,,,,,0,,,,99.815,,,,,255.498,,100,0.54,255.973,,,,,,42.568,0.4,0,,,,,0,,0,,,,,0,,,,0,0,,,,,0,0,,255.973,2108327,4.799,255.973,100,,,,,,0.185,,,,,0.474,,0,,,,,0,
LBR,Liberia,2018,,,,,,,13.593,0.657,0,0,,,,,,,0,,,,,0,,,,0.374,0,0,0.37,0,0,0,0.37,0,0,0.004,0.004,0,0.374,1.394,1138.872,,,,,,76.78,98.93,3936415617,0,,,,,0,,,,0,,,,,0,,1.07,0.004,0.83,,,,,,0,0,0,,,,,0,,98.93,,,,,76.78,,,,0,0,,,,,0,0,,77.61,4818976,5.488,0.83,1.07,,,,,,1.07,,,,,0.83,,0,,,,,0,
LBY,Libya,2018,,,-3,-4.078,25.569,130.115,5.112,8.926,0,0,,,,,,,0,,,,,0,,,,32.586,0,0,32.113,30.49,0,0,1.623,0,0,0.008,0.008,0,32.121,1.828,27480.276,,,,,,4808.401,99.975,1.00416E+11,94.921,,,,,4565.319,,131.86,19743.725,0,,,,,0,,0.025,0.008,1.198,,,,,,1.427,0.465,0,,,,,0,,5.054,,,,,243.082,,638.989,95677.649,0,0,,,,,0,0,,4809.599,6678565,183.529,1.198,0.025,,,,,,0.025,,,,,1.198,,0,,,,,0,
LTU,Lithuania,2018,,,,,,,2.378,1.618,19.636,192.77,,,,,,54,0,6.714,3.529,0.155,2.459,0,877.668,,,12.38,0.54,0,0.55,0.33,0.43,0,0.22,0,0.54,2.2,0.09,1.14,2.75,0.909,24867.195,3.693,90.791,2.252,63.244,22577.071,196.34,20,76617521916,12,0.44,32.137,0.098,22.387,117.804,7991.692,,,15.636,-25.736,1.606,-0.388,1.118,153.502,399.255,80,2.2,785.358,-15.923,7.653,-1.01,5.331,1903.117,77.787,9.63,0,,0,0,0,0,0,8,5.493,55.124,1.999,38.399,78.536,13707.711,,,0,192.77,-7.218,1.677,-0.091,1.168,0,19.636,417,981.698,2801270,69.66,785.358,80,-15.923,7.653,-1.01,5.331,1903.117,3.273,19.597,0.285,0.033,0.199,32.128,70.979,41.455,-16.534,4.085,-0.564,2.846,406.958,1015.883
LUX,Luxembourg,2018,,,,,,,4.668,2.06,22.917,364.091,,,,,,65,0,-7.059,1.061,-0.037,0.49,0,810.904,,,7.12,0.22,0,0.28,0.2,0.09,0,0.08,0,0.22,0.68,0.12,0.25,0.96,1.319,76458.904,4.236,93.31,1.752,43.109,71344.187,463.389,29.167,35015057362,20.833,-1.371,17.209,-0.111,7.951,330.992,13157.994,,,9.375,7.69,0.499,0.016,0.231,148.946,381.615,70.833,0.68,1125.373,13.353,3.682,0.2,1.701,2815.41,86.517,6.16,0,,0,0,0,0,0,8.333,5.797,75.041,1.9,34.669,132.397,57375.288,,,0,364.091,26.112,1.17,0.112,0.54,0,22.917,894.22,1588.762,604244,46.2,1125.373,70.833,13.353,3.682,0.2,1.701,2815.41,12.5,9.738,0.644,0.026,0.298,198.595,492.454,26.042,7.777,1.37,0.046,0.633,413.74,1047.12
MAC,Macao,2018,,,,,,,-5.11,-0.805,0,0,,,,,,,0,,,,,0,,,,5.528,0,0,0.617,0,0,0,0.617,0,0,0,0,0,0.617,,23655.644,,,,,,976.833,100,,0,,,,,0,,,,0,,,,,0,,0,0,0,,,,,,88.839,4.911,0,,,,,0,,100,,,,,976.833,,,,0,0,,,,,0,0,,976.833,631633,14.942,0,0,,,,,,0,,,,,0,,0,,,,,0,
MDG,Madagascar,2018,,,,,,,-3.816,-0.617,1.142,0.99,,,,,,,30.08,,,,,26.067,,,,2.276,0.026,0.685,1.268,0.169,0.958,0,0.415,0,0.026,1.008,0.023,0,2.276,0.424,592.599,,,,,,48.284,55.717,36665931909,7.412,,,,,6.423,,,,42.108,,,,,36.49,,44.283,1.008,38.375,,,,,,0,0,0,,,,,0,,18.226,,,,,15.794,,,,0,0.99,,,,,0,1.142,,86.66,26262312,15.563,38.375,44.283,,,,,,1.011,,,,,0.876,,0.022,,,,,0.019,
MWI,Malawi,2018,,,,,,,-4.684,-0.489,3.305,2.968,,,,,,,0,,,,,0,,,,1.629,0.054,0,0.172,0.172,1.356,0,0,0,0.054,1.457,0.047,0,1.629,0.441,548.695,,,,,,9.48,10.557,22574655861,10.557,,,,,9.48,,,,83.254,,,,,74.765,,89.443,1.457,80.323,,,,,,0,0,0,,,,,0,,0,,,,,0,,,,0,2.968,,,,,0,3.305,,89.803,18143214,9.955,80.323,89.443,,,,,,2.885,,,,,2.591,,0,,,,,0,
MYS,Malaysia,2018,0,,-1.577,-12.376,-0.506,-1.933,1.372,16.264,0.845,42.882,,,,,,,43.451,7.265,21.542,17.538,258.943,2204.337,8213.113,,,158.966,1.352,69.498,131.989,61.306,26.032,0,1.185,0,1.352,27.957,0.573,0,159.946,1.554,38125.868,1.358,93.725,15.098,1126.611,35733.631,4186.401,82.521,7.73659E+11,38.329,-0.813,37.169,-3.663,446.778,1944.48,14170.831,772.28,24495.022,16.275,-2.514,5.443,-1.687,65.428,825.678,2075.222,17.479,27.957,886.735,0.721,5.853,0.504,70.356,2231.544,-0.616,-0.98,0,,0,0,0,0,0,0.741,0.292,35.015,1.224,420.889,37.583,13349.687,380.166,12058.027,0,42.882,75.569,0.279,1.445,3.358,0,0.845,106.5,5073.136,31528034,1202.034,886.735,17.479,0.721,5.853,0.504,70.356,2231.544,0.358,90.395,0.131,0.746,1.571,18.174,49.821,0,,0,0,0,0,0
MDV,Maldives,2018,,,,,,,14.519,1.049,0,0,,,,,,,0,,,,,0,,,,0.607,0,0,0.605,0,0,0,0.605,0,0,0.002,0,0.002,0.607,,16038.325,,,,,,1173.156,99.588,,0,,,,,0,,,,0,,,,,0,,0.412,0.002,4.848,,,,,,0,0,0,,,,,0,,99.588,,,,,1173.156,,,,0,0,,,,,0,0,,1178.004,515703,8.271,4.848,0.412,,,,,,0,,,,,0,,0.412,,,,,4.848,
MLI,Mali,2018,,,,,,,4.161,0.99,1.473,2.726,,,,,,,0,,,,,0,,,,3.396,0.052,0,2.083,0,1.363,0,2.083,0,0.052,1.447,0.032,0,3.53,0.9,1298.649,,,,,,109.187,59.005,27521621441,0,,,,,0,,,,38.615,,,,,71.457,,40.995,1.447,75.86,,,,,,-3.946,-0.134,0,,,,,0,,59.005,,,,,109.187,,,,0,2.726,,,,,0,1.473,,185.046,19077756,24.775,75.86,40.995,,,,,,0.906,,,,,1.677,,0,,,,,0,
MLT,Malta,2018,,,,,,,4.397,1.63,0.508,22.766,,,,,,356,0,,,,,0,,,,2.59,0.01,0,1.77,1.75,0,0,0.02,0,0.01,0.2,0.19,0,1.97,2.48,88109.646,,,,,,4029.55,89.848,15606395162,88.832,,,,,3984.018,,,,0,,,,,0,,10.152,0.2,455.316,,,,,,23.938,0.62,0,,,,,0,,1.015,,,,,45.532,,,,0,22.766,,,,,0,0.508,,4484.866,439255,38.703,455.316,10.152,,,,,,9.645,,,,,432.551,,0,,,,,0,
MTQ,Martinique,2018,,,,,,,2.032,0.185,5.856,240.234,,,,,,,0,,,,,0,,,,1.541,0.09,0,1.445,0,0,0,1.445,0,0.09,0.096,0,0.006,1.541,,24758.929,,,,,,3846.441,93.767,,0,,,,,0,,,,0,,,,,0,,6.233,0.096,255.673,,,,,,0,0,0,,,,,0,,93.767,,,,,3846.441,,,,0,240.234,,,,,0,5.856,,4102.113,375672,9.301,255.673,6.233,,,,,,0,,,,,0,,0.376,,,,,15.439,
MRT,Mauritania,2018,,,,,,,6.764,1.091,0,0,,,,,,,0,,,,,0,,,,0.948,0,0,0.51,0.242,0.19,0,0.268,0,0,0.438,0.144,0.104,0.948,1.297,3909.855,,,,,,115.822,53.78,13278340873,25.528,,,,,54.978,,,,20.036,,,,,43.149,,46.22,0.438,99.539,,,,,,0,0,0,,,,,0,,28.252,,,,,60.844,,,,0,0,,,,,0,0,,215.361,4403312,17.216,99.539,46.22,,,,,,15.185,,,,,32.703,,10.999,,,,,23.687,
MUS,Mauritius,2018,,,,,,,5.55,1.494,15.427,363.01,,,,,,,24.289,,,,,571.542,,,,2.982,0.46,0.724,2.334,0,0.124,0,1.61,0,0.46,0.648,0.049,0.015,2.982,1.034,22417.684,,,,,,1841.895,78.276,27474711833,0,,,,,0,,,,4.15,,,,,97.657,,21.724,0.648,511.173,,,,,,0,0,0,,,,,0,,53.987,,,,,1270.354,,,,0,363.01,,,,,0,15.427,,2353.068,1267184,28.407,511.173,21.724,,,,,,1.643,,,,,38.668,,0.503,,,,,11.837,
MEX,Mexico,2018,-9.299,-7.962,-8.042,-30.774,-6.56,-83.515,-0.709,-15.558,0.795,20.041,-0.605,0.1,-0.013,2.174,17.225,,8.799,-10.867,7.232,-19.207,157.545,221.686,1248.471,77.661,615.422,317.678,2.529,27.975,250.723,187.507,32.384,13.2,35.241,5.02,7.549,54.007,1.836,12.238,317.93,1.086,17263.14,-1.377,92.136,-28.032,2007.142,15905.614,1986.86,78.861,2.0066E+12,58.978,1.804,40.206,15.523,875.858,1485.904,6940.751,351.91,2788.716,10.186,1.406,3.706,1.12,80.739,256.627,639.817,21.139,67.207,532.582,7.853,7.864,12.473,171.309,1357.54,-0.079,-0.252,4.152,-11.721,1.103,-3.189,24.018,104.604,190.334,11.085,-2.439,44.699,-24.347,973.737,279.27,7716.391,1189.641,9427.317,39.781,59.822,17.897,1.099,3.635,23.944,1.579,2.374,189.747,2519.442,126190784,2178.449,427.979,16.987,11.899,6.761,15.662,147.291,1167.206,0.577,166.698,0.363,4.94,7.904,14.549,62.631,3.849,22.527,1.493,5.981,32.53,96.98,257.786
FSM,Micronesia (country),2018,,,,,,,0.822,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6778.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112640,0.764,,,,,,,,,,,,,,,,,,,,,
,Middle Africa,2018,,,,,,,2.319,5.914,,,,,,,,,,16.015,0.452,0.163,1.18,,,,,,,,,,26.803,0,,,0.051,26.931,0.068,0.009,37.953,,,0.419,74.355,0.81,194.062,,,,,,-0.364,20.822,-0.198,54.344,,,,,70.621,8.194,25.524,5.045,66.615,,,70.957,26.931,,8.256,25.645,5.105,66.933,,,,0,,0,0,0,,,,0.614,53.081,0.845,138.537,,,,,,,2.756,0.048,0.003,0.126,,0.133,,,,260.994,,70.957,8.256,25.645,5.105,66.933,,0.18,49.588,0.065,0.056,0.17,,,0.023,-0.624,0.008,0,0.022,,
,Middle East,2018,7.508,0.854,3.726,238.283,0.907,155.545,0.449,45.282,,,-31.744,0.001,-0.029,0.063,,,1.763,-4.283,1.049,-4.756,106.306,,,12.23,,,,21.293,1178.512,799.194,14.334,6.885,358.026,,0.337,22.049,6.04,1.338,1207.433,1.029,,0.549,99.289,54.896,10057.438,,,97.605,9.84262E+12,66.189,2.628,52.349,135.793,5302.635,,,6633.201,,1.187,-30.876,0.352,-15.913,35.624,,,2.396,28.934,,-11.784,0.711,-9.614,71.975,,,,0.57,-1.617,0.169,-0.281,17.113,,,29.652,-1.612,45.891,-76.141,4648.489,,,17312.006,,,,3.913,0.008,0.032,0.838,,0.028,,,,10129.405,,1.826,-14.539,0.542,-9.333,54.862,,0.5,53.635,0.148,5.241,15.012,,,0.111,67.205,0.033,1.336,3.325,,
MDA,Moldova,2018,,,,,,,6.623,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,10180.479,,,,,,,,23299414541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4051950,41.251,,,,,,,,,,,,,,,,,,,,,
MNG,Mongolia,2018,10.291,26.945,,,0,,9.121,5.943,0,0,,,,,,,92.589,,,,,1801.594,,288.778,91090.857,7.808,0,5.711,5.711,0,0.084,0,0,0,0,0.457,0.033,0.34,6.169,1.712,22426.199,,,,,,1801.594,92.589,41531756485,0,,,,,0,,,,1.364,,,,,26.544,,7.411,0.457,144.202,,,,,,20.992,1.639,0,,,,,0,,0,,,,,0,,,,0,0,,,,,0,0,,1945.796,3170214,71.096,144.202,7.411,,,,,,0.535,,,,,10.409,,5.512,,,,,107.248,
MNE,Montenegro,2018,,,,,,,19.505,2.423,0,0,,,,,,,40.789,,,,,2468.927,,,,3.6,0,1.55,1.55,0,2.11,0,0,0,0,2.25,0,0.14,3.8,1.239,23647.72,,,,,,2468.927,40.789,11980410038,0,,,,,0,,,,55.526,,,,,3360.927,,59.211,2.25,3583.927,,,,,,-5.556,-0.2,0,,,,,0,,0,,,,,0,,,,0,0,,,,,0,0,,6052.854,627803,14.846,3583.927,59.211,,,,,,0,,,,,0,,3.684,,,,,223,
MSR,Montserrat,2018,,,,,,,11.07,0.014,0,0,,,,,,,0,,,,,0,,,,0.016,0,0,0.016,0,0,0,0.016,0,0,0,0,0,0.016,,27363.074,,,,,,3204.486,100,,0,,,,,0,,,,0,,,,,0,,0,0,0,,,,,,0,0,0,,,,,0,,100,,,,,3204.486,,,,0,0,,,,,0,0,,3204.486,4993,0.137,0,0,,,,,,0,,,,,0,,0,,,,,0,
MAR,Morocco,2018,,,,,,,3.354,7.788,0.041,0.368,,,,,,,43.02,15.664,24.954,8.111,59.892,388.835,1662.336,,,35.939,0.013,14.009,26.083,8.233,1.677,0,3.841,0,0.013,6.481,0.95,3.841,32.564,0.8,6661.594,1.477,93.285,3.259,223.895,6214.292,723.946,80.097,2.9998E+11,25.281,-9.624,4.29,-1.096,10.296,228.501,285.78,,,5.15,42.105,1.754,1.247,4.209,46.547,116.818,19.903,6.481,179.891,39.084,6.715,4.529,16.116,447.307,9.391,3.375,0,,0,0,0,0,0,11.795,-2.385,64.041,-3.756,153.706,106.611,4266.176,,,0,0.368,,0,0,0,0,0.041,0,903.838,36029088,240.011,179.891,19.903,39.084,6.715,4.529,16.116,447.307,2.917,127.45,0.984,1.323,2.361,26.368,65.544,11.795,25.812,3.977,1.958,9.546,106.608,264.945
MOZ,Mozambique,2018,,,,,,,-17.585,-15.297,0.374,2.084,,,,,,,0,,,,,0,,,,15.87,0.061,0,2.572,0,13.782,0,2.572,0,0.061,13.845,0.002,0,16.417,2.434,2430.49,,,,,,87.193,15.666,29449971154,0,,,,,0,,,,83.948,,,,,467.243,,84.334,13.845,469.394,,,,,,-3.447,-0.547,0,,,,,0,,15.666,,,,,87.193,,,,0,2.084,,,,,0,0.374,,556.587,29496010,71.69,469.394,84.334,,,,,,0.012,,,,,0.068,,0,,,,,0,
MMR,Myanmar,2018,0,,-4.647,-8.272,0,,7.023,12.002,0.098,0.434,,,,,,,5.6,,,,,24.827,,,,21.456,0.023,1.333,9.794,8.46,13.985,0,0,0,0.023,14.018,0.01,0,23.812,0.576,3405.461,,,,,,182.353,41.13,3.17599E+11,35.53,,,,,157.525,,169.717,3159.978,58.73,,,,,260.383,,58.87,14.018,261.004,,,,,,-10.981,-2.356,0,,,,,0,,0,,,,,0,,,,0,0.434,,,,,0,0.098,,443.356,53708316,182.902,261.004,58.87,,,,,,0.042,,,,,0.186,,0,,,,,0,
NAM,Namibia,2018,,,,,,,-2.988,-0.698,0,0,,,,,,,1.113,,,,,5.378,,,,4.518,0,0.013,0.02,0,1.133,0,0.007,0,0,1.164,0.026,0.005,1.183,0.982,9262.028,,,,,,8.063,1.668,23095485753,0,,,,,0,,,,95.712,,,,,462.59,,98.332,1.164,475.252,,,,,,73.811,3.335,0,,,,,0,,0.555,,,,,2.685,,,,0,0,,,,,0,0,,483.315,2448300,22.676,475.252,98.332,,,,,,2.197,,,,,10.62,,0.423,,,,,2.042,
NRU,Nauru,2018,,,,,,,17.635,0.05,0,0,,,,,,,0,,,,,0,,,,0.035,0,0,0.035,0,0,0,0.035,0,0,0,0,0,0.035,,31311.192,,,,,,3277.767,100,,0,,,,,0,,,,0,,,,,0,,0,0,0,,,,,,0,0,0,,,,,0,,100,,,,,3277.767,,,,0,0,,,,,0,0,,3277.767,10678,0.334,0,0,,,,,,0,,,,,0,,0,,,,,0,
NPL,Nepal,2018,,,,,,,9.888,4.488,0,0,,,,,,,0,,,,,0,,,,7.719,0,0,0,0,4.849,0,0,0,0,4.941,0.078,0.014,4.941,0.615,1775.112,,,,,,0,0,81052454062,0,,,,,0,,,,98.146,,,,,172.589,,100,4.941,175.85,,,,,,35.991,2.778,0,,,,,0,,0,,,,,0,,,,0,0,,,,,0,0,,175.85,28095712,49.873,175.85,100,,,,,,1.571,,,,,2.762,,0.283,,,,,0.498,
