iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_demand,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_exc_biofuel_electricity,other_renewable_electricity,renewables_electricity,solar_electricity,wind_electricity,electricity_generation,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gdp,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,net_elec_imports_share_demand,net_elec_imports,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_elec_per_capita,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_share_elec_exc_biofuel,other_renewables_share_elec,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
SLE,Sierra Leone,2019,,,,,,,-7.579,-0.339,1.43,0.502,,,,,,,0,,,,,0,,,,0.274,0.004,0,0.084,0,0.18,0,0.084,0,0.004,0.19,0.006,0,0.274,,528.337,,,,,,10.794,30.75,,0,,,,,0,,,,65.632,,,,,23.038,,69.25,0.19,24.308,,,,,,0,0,0,,,,,0,,30.75,,,,,10.794,,,,0,0.502,,,,,0,1.43,,35.102,7813207,4.128,24.308,69.25,,,,,,2.188,,,,,0.768,,0,,,,,0,
SGP,Singapore,2019,,,,,,,-2.173,-21.764,2.603,229.483,,,,,,,0,-4.087,0.543,-0.227,5.325,0,917.463,,,51.164,1.332,0,49.491,35.012,0,0,14.479,0,1.332,1.673,0.341,0,51.164,,168823.627,-2.191,99.759,-21.898,977.546,168416.39,8526.546,96.73,,68.432,2.137,12.806,2.625,125.488,6032.112,21619.66,,,0,,0,0,0,0,0,3.27,1.673,288.232,5.984,0.241,0.134,2.365,407.373,0,0,0,,0,0,0,0,0,28.298,-2.789,86.409,-24.296,846.733,2494.435,145879.266,,,0,229.483,-0.658,0.192,-0.012,1.883,0,2.603,324.345,8814.779,5804343,979.91,288.232,3.27,5.984,0.241,0.134,2.365,407.373,0.666,43.458,0.049,0.146,0.482,58.749,83.027,0,,0,0,0,0,0
SVK,Slovakia,2019,,,,,,,-3.411,-6.428,,,,,,,,,,-18.527,17.265,-7.147,31.428,,5759.139,,,,,,,,,,,,,,,,,,33357.45,-7,69.201,-9.482,125.968,23083.74,,,,,0.225,26.107,0.107,47.523,,8708.578,,,,20.89,5.926,1.864,10.786,,1976.614,,,,5.793,29.826,2.973,54.294,9949.322,,,,2.578,20.788,0.951,37.842,,6934.485,,-4.937,25.829,-2.442,47.018,,8616.023,,,,,3.8,2.303,0.153,4.192,,,768.23,,5457012,182.032,,,14.011,9.038,2.022,16.452,3014.837,,0.313,0.801,0.005,1.458,,267.269,,-0.372,0.008,0,0.015,,2.723
SVN,Slovenia,2019,,,,,,,-2.902,-2.356,,,,,,,,,,-5.461,15.469,-0.704,12.195,,5866.551,,,,,,,,,,,,,,,,,,37925.106,-4.049,64.475,-2.145,50.828,24452.16,,,,,0.428,10.867,0.037,8.567,,4121.473,,,,-5.132,14.07,-0.6,11.092,,5336.128,,,,-1.711,34.131,-0.468,26.907,12944.299,,,,0.404,18.285,0.058,14.415,,6934.635,,-4.683,38.139,-1.477,30.066,,14464.136,,,,,-6.398,0.805,-0.043,0.634,,,305.215,,2078654,78.833,,,-4.044,15.846,-0.526,12.492,6009.664,,18.419,0.952,0.117,0.75,,360.998,,1.67,0.019,0,0.015,,7.323
SLB,Solomon Islands,2019,,,,,,,-1.509,-0.021,2.15,3.495,,,,,,,0,,,,,0,,,,0.109,0.002,0,0.104,0,0,0,0.104,0,0.002,0.005,0.003,0,0.109,,2038.202,,,,,,154.768,95.192,,0,,,,,0,,,,0,,,,,0,,4.808,0.005,7.818,,,,,,0,0,0,,,,,0,,95.192,,,,,154.768,,,,0,3.495,,,,,0,2.15,,162.585,669821,1.365,7.818,4.808,,,,,,2.658,,,,,4.322,,0,,,,,0,
SOM,Somalia,2019,,,,,,,-0.123,-0.004,0,0,,,,,,,0,,,,,0,,,,0.347,0,0,0.33,0,0,0,0.33,0,0,0.017,0.011,0.006,0.347,,235.507,,,,,,21.369,95.046,,0,,,,,0,,,,0,,,,,0,,4.954,0.017,1.114,,,,,,0,0,0,,,,,0,,95.046,,,,,21.369,,,,0,0,,,,,0,0,,22.483,15442906,3.637,1.114,4.954,,,,,,3.168,,,,,0.712,,1.786,,,,,0.401,
ZAF,South Africa,2019,3.329,55.607,0,,0,,2.193,31.045,0.189,7.565,,,,,,,85.672,3.181,69.917,31.186,1011.446,3434.463,17272.489,1726.006,29475.023,228.093,0.443,201.116,208.197,1.721,1.076,13.603,5.36,0,0.443,12.952,4.809,6.624,234.752,,24704.269,1.873,95.399,25.371,1380.084,23567.715,3555.379,88.688,,0.733,-3.79,2.933,-1.672,42.436,29.383,724.68,,,0.458,-17.045,0.167,-0.496,2.412,18.377,41.185,11.312,26.555,453.482,9.583,4.55,5.757,65.824,1124.079,-2.919,-6.659,5.795,16.976,2.327,4.886,33.667,232.299,574.926,2.283,-1.254,22.549,-4.143,326.201,91.533,5570.546,,,0,7.565,-0.369,0.073,-0.004,1.063,0,0.189,18.151,4008.861,58558264,1446.639,221.184,5.517,2.783,2.223,0.871,32.157,549.153,2.049,6.821,0.839,0.775,12.141,82.123,207.33,2.822,3.73,1.143,0.595,16.542,113.118,282.486
KOR,South Korea,2019,-9.667,-0.638,,,,,-1.461,-50.446,1.87,199.491,2.415,0.239,0.192,8.138,158.857,,40.438,-5.198,28.081,-52.383,955.366,4313.615,18650.286,5.963,116.409,546.439,10.219,220.966,376.421,139.577,2.748,138.809,15.878,2.756,12.975,31.209,13.022,2.463,546.439,,66415.723,-2.856,86.716,-86.731,2950.233,57593.248,7348.341,68.886,,25.543,-3.062,16.47,-17.702,560.338,2724.771,10938.706,,,0.503,-17.295,0.203,-1.444,6.905,53.65,134.804,31.114,170.018,3319.013,8.73,13.284,36.286,451.937,8822.527,0,0,25.402,8.888,10.62,29.493,361.304,2709.773,7053.235,2.906,-1.147,42.165,-16.647,1434.526,309.954,28004.256,,,53.802,253.293,-4.563,1.081,-1.758,36.775,0.504,2.374,717.897,10667.355,51225320,3402.167,609.24,5.711,8.103,2.664,6.793,90.633,1769.293,2.383,40.616,0.946,9.295,32.181,254.21,628.224,0.451,8.293,0.195,0.508,6.634,48.087,129.51
SSD,South Sudan,2019,,,,,18.864,15.593,11.866,0.827,0,0,,,,,,,0,,,,,0,,,,0.549,0,0,0.546,0,0,0,0.546,0,0,0.003,0.003,0,0.549,,704.552,,,,,,49.399,99.454,,0,,,,,0,,,,0,,,,,0,,0.546,0.003,0.271,,,,,,0,0,0,,,,,0,,99.454,,,,,49.399,,98.256,8882.207,0,0,,,,,0,0,,49.67,11062114,7.794,0.271,0.546,,,,,,0.546,,,,,0.271,,0,,,,,0,
ESP,Spain,2019,105.358,9.428,0,,0,,-3.373,-54.25,2.056,119.178,-0.202,1.253,-0.039,19.483,416.865,210,4.747,-66.144,2.8,-85.021,43.519,275.158,931.145,18.377,393.205,277.75,5.57,12.86,111.55,83.71,24.65,58.35,14.98,0.02,5.59,100.99,15.1,55.65,270.89,,33256.298,-3.321,74.117,-39.577,1151.993,24648.531,2386.771,41.179,,30.902,14.215,23.145,44.772,359.745,1791.095,7697.257,,,9.1,-34.749,3.582,-29.653,55.68,527.422,1191.362,58.821,159.34,3409.306,-3.519,25.883,-14.673,402.301,8607.794,2.47,6.86,21.54,4.118,9.284,5.707,144.307,1248.481,3087.655,5.53,0.09,48.172,0.672,748.729,320.518,16020.129,,,0.428,119.606,-9.056,0.898,-1.39,13.959,0.007,2.064,298.664,5796.078,46736780,1554.292,2160.825,37.281,-7.321,16.599,-20.38,257.994,5520.139,5.574,18.115,2.407,5.738,37.411,323.086,800.471,20.543,3.924,8.458,4.964,131.46,1190.711,2812.777
LKA,Sri Lanka,2019,,,,,,,3.206,3.083,0.613,4.549,,,,,,,22.994,12.531,17.314,1.914,17.184,170.633,805.842,,,15.824,0.097,3.639,8.51,0,6.48,0,4.872,0,0.097,7.314,0.37,0.367,15.824,,4654.274,8.787,85.939,6.889,85.291,3999.83,399.092,53.781,,0,,0,0,0,0,0,,,40.949,-24.737,12.084,-3.942,11.993,303.87,562.43,46.219,7.314,342.982,-21.427,14.061,-3.806,13.955,654.448,0,0,0,,0,0,0,0,0,30.787,7.881,68.625,4.975,68.108,228.459,3193.988,,,0,4.549,6.067,0.231,0.013,0.23,0,0.613,10.768,742.074,21323734,99.247,342.982,46.219,-21.427,14.061,-3.806,13.955,654.448,2.338,15.774,0.932,0.126,0.925,17.352,43.358,2.319,-0.369,0.814,-0.003,0.808,17.211,37.893
SDN,Sudan,2019,,,,,-2.738,-1.573,-5.836,-6.261,0.711,2.812,,,,,,,0,,,,,0,,,,16.929,0.12,0,6.82,1.922,9.969,0,4.898,0,0.12,10.109,0.02,0,16.929,,2359.674,,,,,,159.29,40.285,,11.351,,,,,44.884,,,,58.886,,,,,232.839,,59.715,10.109,236.118,,,,,,0,0,0,,,,,0,,28.934,,,,,114.405,,55.87,1304.962,0,2.812,,,,,0,0.711,,395.408,42813240,101.025,236.118,59.715,,,,,,0.118,,,,,0.467,,0,,,,,0,
SUR,Suriname,2019,,,,,,,9.012,1.16,0.345,11.096,,,,,,,0,,,,,0,,,,1.871,0.006,0,0.69,0,1.164,0,0.69,0,0.006,1.181,0.01,0,1.871,,24136.256,,,,,,1187.336,36.894,,0,,,,,0,,,,62.227,,,,,2002.604,,63.106,1.181,2030.902,,,,,,0,0,0,,,,,0,,36.894,,,,,1187.336,,,,0,11.096,,,,,0,0.345,,3218.238,581363,14.032,2030.902,63.106,,,,,,0.534,,,,,17.201,,0,,,,,0,
SWE,Sweden,2019,,,,,,,3.813,22.873,7.743,1299.272,3.294,2.735,0.543,17.033,1697.085,10,0.125,-0.779,3.67,-0.179,22.853,20.924,2277.013,,,142.26,13.04,0.21,3.35,0.29,65.37,66.13,2.85,0,13.04,98.94,0.68,19.85,168.42,,62046.398,5.633,31.7,10.527,197.403,19668.77,333.785,1.989,,0.172,0.325,1.638,0.033,10.202,28.895,1016.477,,,38.814,4.7,25.929,7.249,161.467,6513.297,16088.131,98.011,165.07,16447.147,2.99,68.3,12.346,425.319,42377.677,-18.389,-26.16,39.265,-3.885,26.296,-6.618,163.752,6589.022,16315.858,1.692,6.946,26.392,10.674,164.349,283.967,16375.28,,,0,1299.272,9.023,5.184,2.672,32.28,0,7.743,3216.294,16780.933,10036391,622.722,9858.125,58.746,7.817,42.004,18.965,261.567,26061.82,0.404,68.94,0.264,0.67,1.642,67.753,163.578,11.786,18.955,7.892,7.831,49.146,1977.803,4896.731
CHE,Switzerland,2019,,,,,,,4.276,13.398,4.767,384.223,,,,,,,0,-11.189,0.324,-0.133,1.058,0,123.186,,,61.991,3.301,0,0.661,0,37.66,25.37,0.661,0,3.301,43.22,2.111,0.148,69.251,,38029.702,2.189,48.509,3.395,158.492,18447.881,76.994,0.955,,0,2.594,10.424,0.861,34.058,0,3964.257,,,54.381,8.339,28.522,7.173,93.19,4383.427,10846.934,99.045,68.59,7983.581,6.282,50.854,9.821,166.154,19339.681,-11.711,-7.26,36.635,3.165,19.159,1.921,62.599,2952.966,7286.25,0.955,2.21,37.761,2.667,123.376,76.994,14360.438,,,0,384.223,2.437,1.411,0.11,4.611,0,4.767,536.669,8060.574,8591361,326.727,5030.614,62.41,8.259,31.695,7.9,103.555,12053.431,3.048,11.567,1.651,0.559,5.393,245.712,627.747,0.214,19.231,0.111,0.058,0.362,17.253,42.08
SYR,Syria,2019,,,-4.076,-1.414,43.724,5.345,-10.673,-14.939,0.191,1.933,,,,,,,0,,,,,0,,,,16.629,0.033,0,16.373,7.385,0.859,0,8.989,0,0.033,0.892,0,0,17.265,,7324.69,,,,,,959.174,94.834,,42.771,,,,,432.601,,33.27,1949.033,4.975,,,,,50.319,,5.166,0.892,52.252,,,,,,-3.829,-0.637,0,,,,,0,,52.062,,,,,526.574,,17.568,1029.176,0,1.933,,,,,0,0.191,,1011.426,17070132,125.033,52.252,5.166,,,,,,0,,,,,0,,0,,,,,0,
TWN,Taiwan,2019,,,,,,,-1.793,-24.86,1.48,159.629,,,,,,,45.327,-1.986,34.089,-9.405,464.158,4888.262,19523.9,,,256.385,3.795,116.213,209.883,83.763,5.545,31.147,9.907,0,3.795,15.355,4.144,1.871,256.385,,57272.555,-3.281,91.65,-42.326,1247.893,52490.105,8828.302,81.862,,32.671,-1.7,17.083,-4.023,232.598,3523.311,9783.779,,,2.163,23.268,1.008,2.592,13.73,233.239,577.53,18.138,46.502,1956.016,18.261,8.321,17.495,113.3,4765.754,0,0,12.149,16.335,5.878,11.239,80.04,1310.135,3366.715,3.864,-4.982,40.477,-28.898,551.136,416.729,23182.426,,,0,159.629,0.44,0.36,0.021,4.904,0,1.48,206.297,10784.318,23773880,1361.591,645.881,5.989,23.169,2.443,6.257,33.261,1399.039,1.616,47.474,0.73,3.2,9.94,174.313,418.122,0.73,10.453,0.344,0.443,4.686,78.7,197.089
TJK,Tajikistan,2019,,,,,,,5.923,4.223,0,0,,,,,,,0,,,,,0,,,,17.513,0,0,1.417,0,18.977,0,1.417,0,0,18.977,0,0,20.394,,8101.675,,,,,,151.977,6.946,,0,,,,,0,,,,93.054,,,,,2035.969,,93.054,18.977,2035.969,,,,,,-16.451,-2.881,0,,,,,0,,6.946,,,,,151.977,,,,0,0,,,,,0,0,,2187.945,9321023,75.516,2035.969,93.054,,,,,,0,,,,,0,,0,,,,,0,
TZA,Tanzania,2019,,,,,,,0.917,0.515,1.061,1.287,,,,,,,0,,,,,0,,,,7.174,0.075,0,4.624,3.558,2.253,0,1.067,0,0.075,2.416,0.088,0,7.04,,977.647,,,,,,79.725,65.685,,50.533,,,,,61.334,,,,32.004,,,,,38.845,,34.315,2.416,41.649,,,,,,1.863,0.134,0,,,,,0,,15.152,,,,,18.391,,,,0,1.287,,,,,0,1.061,,121.374,58005460,56.709,41.649,34.315,,,,,,1.25,,,,,1.517,,0,,,,,0,
THA,Thailand,2019,-5.971,-2.608,3.008,10.446,-0.322,-0.632,-0.248,-3.812,10.181,268.378,11.652,1.695,2.709,25.956,372.796,,18.348,-10.876,12.958,-24.217,198.453,483.654,2850.289,41.072,589.895,206.33,18.686,33.675,149.643,114.856,6.37,0,1.113,0,18.686,33.893,5.182,3.655,183.536,,21996.591,-0.809,93.824,-11.716,1436.945,20638.183,2149.258,81.534,,62.579,1.839,33.261,9.2,509.396,1649.622,7316.22,357.727,5137.866,3.471,-17.248,1.02,-3.257,15.625,91.484,224.412,18.466,33.893,486.785,9.119,6.176,7.904,94.581,1358.425,11.047,22.794,0,,0,0,0,0,0,0.606,0.455,47.606,3.301,729.096,15.982,10471.674,195.43,2806.87,0,268.378,23.783,2.36,6.943,36.137,0,10.181,519.02,2636.043,69625576,1531.525,486.785,18.466,9.119,6.176,7.904,94.581,1358.425,2.823,0.309,0.739,0.035,11.311,74.427,162.455,1.991,36.13,0.363,1.474,5.552,52.495,79.742
TLS,Timor,2019,,,,,,,0.777,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293120,2.175,,,,,,,,,,,,,,,,,,,,,
TGO,Togo,2019,,,,,,,-1.377,-0.136,0,0,,,,,,,0,,,,,0,,,,1.629,0,0,0.381,0.083,0,0,0.298,0,0,0.003,0.003,0,0.384,,1205.385,,,,,,47.18,99.219,,21.68,,,,,10.309,,,,0,,,,,0,,0.781,0.003,0.371,,,,,,76.412,1.245,0,,,,,0,,77.539,,,,,36.871,,,,0,0,,,,,0,0,,47.551,8082359,9.742,0.371,0.781,,,,,,0.781,,,,,0.371,,0,,,,,0,
TON,Tonga,2019,,,,,,,14.641,0.089,0,0,,,,,,,0,,,,,0,,,,0.057,0,0,0.057,0,0,0,0.057,0,0,0,0,0,0.057,,6694.153,,,,,,545.47,100,,0,,,,,0,,,,0,,,,,0,,0,0,0,,,,,,0,0,0,,,,,0,,100,,,,,545.47,,,,0,0,,,,,0,0,,545.47,104497,0.7,0,0,,,,,,0,,,,,0,,0,,,,,0,
TTO,Trinidad and Tobago,2019,,,1.766,5.998,-6.163,-2.796,-0.331,-0.655,0,0,,,,,,,0,,0,0,0,0,0,,,8.335,0,0,8.33,7.277,0,0,1.053,0,0,0.005,0.005,0,8.335,,141535.436,-0.331,99.994,-0.655,197.426,141527.26,5971.435,99.94,,87.311,0.567,88.5,0.986,174.733,5216.861,125259.63,345.609,247753.825,0,,0,0,0,0,0,0.06,0.005,3.584,-0.478,0.006,0,0.012,8.284,0,0,0,,0,0,0,0,0,12.629,-6.742,11.494,-1.641,22.693,754.574,16267.63,42.57,30516.472,0,0,,0,0,0,0,0,0,5975.019,1394969,197.438,3.584,0.06,-0.478,0.006,0,0.012,8.284,0.06,-0.478,0.006,0,0.012,3.584,8.284,0,,0,0,0,0,0
TUN,Tunisia,2019,,,0,,-16.795,-4.636,0.178,0.217,0,0,,,,,,,0,,,,,0,,,,19.886,0,0,19.25,19.25,0.065,0,0,0,0,0.739,0.174,0.5,19.989,,10435.093,,,,,,1646.037,96.301,,96.301,,,,,1646.037,,,,0.327,,,,,5.587,,3.699,0.739,63.22,,,,,,-0.521,-0.104,0,,,,,0,,0,,,,,0,,22.966,1963.772,0,0,,,,,0,0,,1709.257,11694721,122.036,63.22,3.699,,,,,,0.87,,,,,14.879,,2.501,,,,,42.754,
TUR,Turkey,2019,4.847,9.328,0,,0,,3.392,59.304,1.159,42.071,,,,,,,36.715,2.59,26.973,12.306,487.526,1332.501,5843.571,201.773,2418.481,302.21,3.51,111.17,170.53,57.29,88.82,0,2.07,8.95,12.46,132.26,9.25,21.73,302.79,,21664.522,-1.667,81.796,-25.069,1478.433,17720.721,2043.999,56.32,,18.921,-8.196,23.99,-38.712,433.613,686.687,5197.361,,,29.334,47.644,12.169,70.975,219.945,1064.61,2636.29,43.68,132.26,1585.289,34.672,18.105,84.25,327.241,3922.356,-0.192,-0.58,0,,0,0,0,0,0,0.684,0.24,30.833,1.336,557.292,24.811,6679.789,,,107.276,149.347,22.063,1.692,5.528,30.581,2.956,4.115,366.554,3629.287,83429608,1807.463,1585.289,43.68,34.672,18.105,84.25,327.241,3922.356,3.055,18.153,1.267,3.519,22.905,110.872,274.537,7.177,8.529,2.977,4.229,53.81,260.459,644.974
TKM,Turkmenistan,2019,,,2.676,16.465,-2.876,-4.198,9.152,33.225,0,0,,,,,,,0,,0,0,0,0,0,,,17.983,0,0,21.182,7.23,0,0,13.952,0,0,0,0,0,21.182,,66687.332,9.152,99.994,33.225,396.238,66683.17,3564.739,99.999,,34.134,11.06,79.575,31.403,315.326,1216.8,53066.58,631.632,106297.854,0.001,-0.425,0.002,0,0.008,0.05,1.314,0.001,0,0.05,-0.464,0.006,0,0.025,4.212,-17.793,-3.2,0,,0,0,0,0,0,65.865,2.303,20.419,1.822,80.911,2347.939,13616.591,141.77,23858.542,0,0,,0,0,0,0,0,0,3564.789,5942094,396.262,0.05,0.001,-0.464,0.006,0,0.025,4.212,0,-0.482,0.004,0,0.017,0,2.898,0,,0,0,0,0,0
TCA,Turks and Caicos Islands,2019,,,,,,,3.067,0.029,0,0,,,,,,,0,,,,,0,,,,0.192,0,0,0.192,0,0,0,0.192,0,0,0,0,0,0.192,,25774.608,,,,,,5018.24,100,,0,,,,,0,,,,0,,,,,0,,0,0,0,,,,,,0,0,0,,,,,0,,100,,,,,5018.24,,,,0,0,,,,,0,0,,5018.24,38194,0.984,0,0,,,,,,0,,,,,0,,0,,,,,0,
TUV,Tuvalu,2019,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11655,0,,,,,,,,,,,,,,,,,,,,,
,U.S. Pacific Islands,2019,,,,,,,-0.096,-0.001,0,,,,,,,,0,,,,,,,,,0.509,0,0,0.509,0,0,0,0.509,0,0,0,0,0,0.509,,,,,,,,,100,,0,,,,,,,,,0,,,,,,,0,0,,,,,,,0,0,0,,,,,,,100,,,,,,,,,,,,,,,0,0,,,,1.244,,0,,,,,,0,,,,,,,0,,,,,,
,U.S. Territories,2019,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
,USSR,2019,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
UGA,Uganda,2019,,,,,,,8.766,3.077,10.42,11.46,,,,,,,0,,,,,0,,,,4.482,0.507,0,0.289,0,3.999,0,0.289,0,0.507,4.58,0.073,0,4.869,,862.403,,,,,,6.533,5.94,,0,,,,,0,,,,82.141,,,,,90.339,,94.06,4.58,103.448,,,,,,-8.619,-0.386,0,,,,,0,,5.94,,,,,6.533,,,,0,11.46,,,,,0,10.42,,109.981,44269584,38.178,103.448,94.06,,,,,,1.499,,,,,1.649,,0,,,,,0,
UKR,Ukraine,2019,-0.322,-0.525,-1.442,-2.839,0,,-5.512,-55.409,0.269,9.32,,,,,,,29.215,-8.329,31.491,-27.177,299.103,1013.783,6798.78,162.236,3687.714,148.62,0.41,44.6,57.79,11.93,6.51,83,1.26,0,0.41,11.87,2.93,2.02,152.66,,21589.847,-6.37,75.183,-48.579,714.098,16231.847,1313.599,37.855,,7.815,-7.43,29.793,-22.714,282.977,271.176,6432.227,194.014,4410.052,4.264,-37.817,1.697,-9.801,16.116,147.976,366.325,62.145,94.87,2156.448,-3.057,24.713,-7.403,234.729,5335.512,-2.718,-4.04,54.369,-2.016,21.639,-4.229,205.533,1886.636,4671.875,0.825,1.003,13.899,1.311,132.018,28.641,3000.839,,,0,9.32,9.141,0.086,0.068,0.815,0,0.269,18.528,3470.047,43993644,949.816,269.812,7.775,-9.806,3.074,-3.174,29.196,663.637,1.919,163.836,0.765,4.51,7.262,66.601,165.075,1.323,69.366,0.527,2.049,5.002,45.916,113.709
ARE,United Arab Emirates,2019,,,-0.012,-0.069,2.183,44.863,-0.835,-10.645,0.005,0.614,,,,,,,0,2.968,1.818,0.663,22.995,0,2353.513,,,129.995,0.006,0,125.852,125.849,0,0,0.003,0,0.006,4.177,4.17,0.001,130.029,,129434.844,-1.392,99.183,-17.702,1254.31,128376.876,12880.78,96.788,,96.785,0.467,56.535,3.322,714.97,12880.471,73176.218,580.269,59389.788,0,,0,0,0,0,0,3.212,4.177,427.51,215.092,0.817,7.057,10.338,1058.072,-0.026,-0.034,0,,0,0,0,0,0,0.002,-4.031,40.829,-21.687,516.344,0.31,52847.146,2099.729,214904.377,0,0.614,-0.372,0.001,0,0.015,0,0.005,1.521,13308.291,9770526,1264.647,427.51,3.212,215.092,0.817,7.057,10.338,1058.072,3.207,216.076,0.816,7.057,10.323,426.794,1056.551,0.001,,0,0,0,0.102,0
GBR,United Kingdom,2019,-14.426,-2.957,-2.899,-11.801,1.862,11.017,-2.767,-61.083,11.593,552.198,27.847,0.889,4.154,19.071,282.406,228,2.142,-31.467,2.815,-27.746,60.429,102.028,894.847,17.54,259.735,342.82,37.29,6.89,144.99,130.58,5.93,56.18,7.52,0.01,37.3,120.48,12.92,64.33,321.65,,31784.327,-3.845,78.726,-67.561,1689.786,25022.676,2147.04,45.077,,40.597,-2.812,36.015,-22.367,773.033,1933.654,11447.236,395.352,5854.454,1.844,8.616,0.685,1.166,14.696,87.813,217.619,54.923,176.66,2616.016,1.439,21.274,6.478,456.617,6761.677,6.175,21.17,17.466,-13.966,6.482,-22.585,139.124,831.924,2060.171,2.338,-1.997,39.896,-17.448,856.322,111.358,12680.593,602.64,8924.011,0.148,552.346,6.369,4.306,5.535,92.432,0.003,11.596,1368.745,4763.056,67530168,2146.401,1784.092,37.457,10.076,14.792,29.063,317.493,4701.506,4.017,1.059,1.49,0.335,31.988,191.322,473.684,20,12.637,7.422,17.873,159.307,952.611,2359.051
USA,United States,2019,-7.21,-308.397,10.59,890.514,11.578,902.527,-0.776,-206.241,1.382,174.759,-0.053,1.473,-0.206,388.412,1180.35,,23.186,-14.609,11.952,-538.999,3150.46,2932.422,9573.985,3969.054,12061.615,4199.372,57.507,964.957,2595.032,1598.303,282.613,809.409,31.772,15.473,72.98,757.393,106.894,294.906,4161.834,,80105.754,-1.201,83.298,-266.842,21957.297,66726.343,7886.08,62.353,,38.404,3.349,32.217,275.227,8492.377,4857.106,25807.625,9299.875,28261.523,6.791,-1.761,2.682,-12.674,706.88,858.837,2148.149,37.647,1566.802,4761.378,1.396,16.702,60.6,4402.716,13379.475,0.894,37.538,19.448,-0.082,8.004,-1.725,2109.762,2459.725,6411.387,0.763,-0.03,39.129,-3.069,10314.443,96.552,31344.732,8697.417,26430.704,47.021,221.78,-6.54,0.722,-13.311,190.224,0.372,1.754,578.076,12647.457,329064896,26359.991,2301.652,18.199,2.794,8.699,62.326,2292.953,6968.088,2.568,14.068,1.014,32.975,267.367,324.842,812.504,7.086,8.114,2.808,55.542,740.07,896.194,2249.01
VIR,United States Virgin Islands,2019,,,,,,,-0.004,0,0,0,,,,,,,0,,,,,0,,,,0.576,0,0,0.568,0,0,0,0.568,0,0,0.007,0.007,0,0.576,,95009.976,,,,,,5434.488,98.742,,0,,,,,0,,,,0,,,,,0,,1.258,0.007,69.23,,,,,,0,0,0,,,,,0,,98.742,,,,,5434.488,,,,0,0,,,,,0,0,,5503.718,104579,9.936,69.23,1.258,,,,,,1.258,,,,,69.23,,0,,,,,0,
